kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
KPIG;MNC Land Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4444614008452.0;24130252563195.0;28574866571647.0;1556545290288.0;3937227479920.0;5493772770208.0;8062572666400.0;0;537216175130.0;22770395212122.0;23081093801439.0;28574866571647.0;399765205447.0;274135043977.0;9134228811082.0;9120795730572.0;259726588875.0;14408455102.0
KRAS;Krakatau Steel (Persero) Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Ribuan / In Thousand;690608.0;2597429.0;3288037.0;2494040.0;446757.0;2940797.0;987573.0;0;122137.0;389803.0;347240.0;3288037.0;16899.0;-505390.0;-466761.0;-465059.0;-503658.0;-1732.0
KREN;PT Kresna Graha Investama Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3316265609086.0;978204386365.0;4294469995451.0;717760664443.0;128663699197.0;846424363640.0;91042350500.0;0;329384119898.0;1649546547760.0;3448045631811.0;4294469995451.0;619194958440.0;233798432846.0;227042674479.0;89093327997.0;94714799938.0;139083632908.0
LAND;PT Trimitra Propertindo Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;199940095948.0;533020343479.0;732960439427.0;195512599642.0;32066169880.0;227578769522.0;279262000000.0;0;224768190580.0;505381669905.0;505381669905.0;732960439427.0;0;28765667306.0;28762018306.0;28762018306.0;28765667306.0;0
LAPD;Leyand International Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;18821785.0;141369453.0;160191238.0;243412908.0;3043734.0;246456642.0;396635014.0;0;32548365.0;-86265404.0;-86265404.0;160191238.0;-32312435.0;-87059414.0;-87013499.0;-84050114.0;-84096029.0;-2963385.0
LCGP;PT Eureka Prima Jakarta Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1472697855509.0;162636238996.0;1635334094505.0;36344828974.0;3399368980.0;39744197954.0;563000091400.0;0;1077363037731.0;1597732989758.0;1595589896551.0;1635334094505.0;575230361.0;-8873621523.0;-7195705437.0;-5478109939.0;-7156026025.0;-1717595498.0
LCKM;PT LCK Global Kedaton Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;126517364372.0;17386794292.0;143904158664.0;13911019974.0;277499836.0;14188519810.0;100000000000.0;0;19005644508.0;129715638854.0;129715638854.0;143904158664.0;12256866252.0;2295609020.0;2292721541.0;2292721541.0;2295609020.0;0
LEAD;PT Logindo Samudramakmur Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;20878595.0;130058699.0;150937294.0;15004612.0;95410181.0;110414793.0;9901764.0;0;67972730.0;40475505.0;40522501.0;150937294.0;1325662.0;-8546695.0;-8888306.0;-8887994.0;-8546383.0;-312.0
LFLO;PT Imago Mulia Persada Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;15457849589.0;6242109379.0;21699958968.0;19855167583.0;700232516.0;20555400099.0;600000000.0;0;0;1144558869.0;1144558869.0;21699958968.0;7974740154.0;970722650.0;963502749.0;963502749.0;970722650.0;0
LIFE;PT Asuransi Jiwa Sinarmas MSIG Tbk.;8. Finance;84. Insurance;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;16234424.0;0;0;8415187.0;210000.0;0;6842500.0;7765675.0;7765675.0;0;0;286684.0;643536.0;643536.0;286684.0;0
LINK;PT Link Net Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;898564.0;5754410.0;6652974.0;1813323.0;183236.0;1996559.0;286320.0;0;1341144.0;4656413.0;4656415.0;6652974.0;3007559.0;894531.0;888748.0;888748.0;894531.0;00.00
LION;Lion Metal Works Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;503134003908.0;184883888404.0;688017892312.0;96795209943.0;122523052639.0;219318262582.0;52016000000.0;0;1954630221.0;468699629730.0;468699629730.0;688017892312.0;135258580805.0;926463199.0;-1269332345.0;-1269332345.0;926463199.0;0
LMAS;Limas Indonesia Makmur Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;336098941540.0;43467420334.0;379566361874.0;178384935302.0;73138734438.0;251523669740.0;78785152500.0;0;12869570896.0;64696976370.0;128042692134.0;379566361874.0;47632194812.0;799725045.0;1436259670.0;38034344.0;-363713731.0;1163438776.0
LMPI;Langgeng Makmur Industri Tbk;5. Consumer Goods Industry;55. Houseware;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;479994366854.0;257647890843.0;737642257697.0;403747604778.0;44573271203.0;448320875981.0;504258834500.0;0;3919250000.0;289321381716.0;289321381716.0;737642257697.0;49943583089.0;-41669593909.0;-41169282980.0;-41169282980.0;-41669593909.0;0
LMSH;Lionmesh Prima Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;79841884794.0;67248756659.0;147090641453.0;21455055711.0;12000121855.0;33455177566.0;9600000000.0;0;164137360.0;113635463887.0;113635463887.0;147090641453.0;-6927258911.0;-18245567355.0;-18576744403.0;-18576744403.0;-18245567355.0;0
LPCK;Lippo Cikarang Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;12219228.0;0;0;1336706.0;1339800.0;0;1981185.0;10570352.0;10882522.0;12219228.0;681060.0;384032.0;391667.0;312458.0;310911.0;73121.0
LPGI;Lippo General Insurance Tbk;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;2425843273596.0;0;0;1577331540407.0;75000000000.0;0;102724933405.0;848511733189.0;848511733189.0;0;0;80002543527.0;17442239322.0;17442239322.0;80002543527.0;0
LPIN;Multi Prima Sejahtera Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;140615409896.0;184300792833.0;324916202729.0;10782089367.0;10835330000.0;21617419367.0;10625000000.0;0;60237500000.0;295501608772.0;303298783362.0;324916202729.0;18238366778.0;29918519921.0;29728375691.0;29728455691.0;29918599921.0;-80000.0
LPKR;Lippo Karawaci Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;37197250.0;17882335.0;55079585.0;6881251.0;13821995.0;20703246.0;7089802.0;0;10529940.0;28775017.0;34376339.0;55079585.0;4453167.0;-2061418.0;-2274796.0;-2202399.0;-1983299.0;-78119.0
LPLI;Star Pacific Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;634053.0;370366.0;1004419.0;141193.0;66455.0;207648.0;1519201.0;0;1214472.0;793484.0;796771.0;1004419.0;19968.0;-19452.0;-55990.0;-59267.0;-22729.0;3277.00.00
LPPF;Matahari Department Store Tbk;9. Trade, Services & Investment;93. Retail Trade;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2748781.0;2084129.0;4832910.0;2597839.0;488444.0;3086283.0;325040.0;0;-3591683.0;1746627.0;1746627.0;4832910.0;6156348.0;1366884.0;1400225.0;1400225.0;1366884.0;0
LPPI;PT Lontar Papyrus Pulp & Paper Industry;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Ribuan / In Thousand;852567.0;1351994.0;2204561.0;337060.0;803600.0;1140660.0;540242.0;0;0;1063901.0;1063901.0;2204561.0;238753.0;162956.0;163558.0;163558.0;162956.0;0
LPPS;PT Lenox Pasifik Investama Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;167434324974.0;926331264070.0;1093765589044.0;731801445.0;11590464265.0;12322265710.0;1257150000000.0;0;-202679045816.0;1081443323334.0;1081443323334.0;1093765589044.0;-3407000855.0;-40516442135.0;-136915385232.0;-136915385232.0;-40516442135.0;0
LRNA;PT Eka Sari Lorena Transport Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;38017626817.0;264619169860.0;302636796677.0;16654963274.0;24807665915.0;41462629189.0;175000011000.0;0;58668472916.0;261174167488.0;261174167488.0;302636796677.0;30223445800.0;-6857140631.0;-6870643326.0;-6870643326.0;-6857140631.0;0
LSIP;PP London Sumatra Indonesia Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2192494.0;8032828.0;10225322.0;466806.0;1260016.0;1726822.0;682286.0;0;1030312.0;8495878.0;8498500.0;10225322.0;561560.0;252630.0;295960.0;297232.0;253902.0;-1272.0
LTLS;PT Lautan Luas Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;2508089.0;3355115.0;5863204.0;2971594.0;731430.0;3703024.0;195000.0;00.00;-6477.0;1924686.0;2160180.0;5863204.0;1281282.0;225747.0;162430.0;117865.0;180563.0;45184.0
LUCK;PT Sentral Mitra Informatika Tbk.;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;106793756502.0;80238905528.0;187032662030.0;45158762831.0;7775042362.0;52933805193.0;71574964000.0;0;35068745914.0;134053765587.0;134098856837.0;187032662030.0;31809646507.0;7000740791.0;7072552179.0;7072460929.0;7000649541.0;91250.0
MAGP;Multi Agro Gemilang Plantation Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;215272443637.0;1064851448129.0;1280123891766.0;570958597705.0;336063686433.0;907022284138.0;900000000400.0;0;-14391716260.0;367635624453.0;373101607628.0;1280123891766.0;-14213047397.0;-135658098531.0;-137075870845.0;-134026783855.0;-132630356714.0;-3027741817.0
MAIN;Malindo Feedmill Tbk;3. Basic Industry And Chemicals;36. Animal Feed;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;2012839154.0;2635737887.0;4648577041.0;1704083523.0;915851897.0;2619935420.0;44775000.0;0;762265336.0;2030416080.0;2028641621.0;4648577041.0;901684515.0;152425111.0;177348436.0;177409055.0;152488234.0;-63123.0
MAPA;PT MAP Aktif Adiperkasa Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3103278.0;1005000.0;4108278.0;850246.0;202756.0;1053002.0;285040.0;0;840912.0;3052769.0;3055276.0;4108278.0;3340799.0;686865.0;677228.0;677133.0;686771.0;94.00.00
MAPB;PT MAP Boga Adiperkasa Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;696708.0;1370579.0;2067287.0;714049.0;117543.0;831592.0;217092.0;0;571691.0;1235687.0;1235695.0;2067287.0;2217865.0;165726.0;160380.0;160379.0;165725.0;01.00
MAPI;Mitra Adiperkasa Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;8160173.0;5776942.0;13937115.0;5673585.0;892985.0;6566570.0;830000.0;0;-4897.0;6171002.0;7370545.0;13937115.0;10314681.0;1163507.0;1129365.0;903677.0;933493.0;230014.0
MARI;PT Mahaka Radio Integra Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;355135646797.0;0;0;107852095462.0;52526440000.0;0;20079130967.0;239211883737.0;247283551335.0;355135646797.0;149902778389.0;32026205525.0;31039467720.0;33127346866.0;34095359286.0;-2069153761.0
MARK;PT Mark Dynamics Indonesia Tbk.;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;Individual Foreign, Non-Residential;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;220340681278.0;220913386463.0;441254067741.0;75173239233.0;67057749196.0;142230988429.0;76000006200.0;0;20749405590.0;299023079312.0;299023079312.0;441254067741.0;0;88002544533.0;87885211526.0;87885211526.0;88002544533.0;00.00
MASA;Multistrada Arah Sarana Tbk;4. Miscellaneous Industry;42. Automotive And Components;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;128724986.0;322378398.0;451103384.0;72217808.0;183497258.0;255715066.0;137342902.0;0;140116051.0;195387598.0;195388318.0;451103384.0;35082133.0;-11188992.0;-12094036.0;-12094036.0;-11188992.0;0
MAYA;PT Bank Mayapada Internasional Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;93408831.0;0;0;81066862.0;838544.0;0;6870014.0;12341969.0;12341969.0;0;0;528114.0;556056.0;556056.0;528114.0;0
MBAP;PT Mitrabara Adiperdana Tbk;2. Mining;21. Coal Mining;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;132090716.0;60436573.0;192527289.0;36654975.0;10231924.0;46886899.0;10743672.0;0;15415593.0;145639964.0;145640390.0;192527289.0;91420748.0;35287557.0;35459136.0;35459061.0;35287482.0;75.00.00
MBSS;Mitrabahtera Segara Sejati Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;57989931.0;160145499.0;218135430.0;15622177.0;30632434.0;46254611.0;26684752.0;0;33628706.0;159930618.0;171880819.0;218135430.0;18449286.0;1808168.0;1693463.0;1471896.0;1587547.0;220621.0
MBTO;Martina Berto Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;317285450420.0;273778477617.0;591063928037.0;254266866831.0;101625859467.0;355892726298.0;107000000000.0;0;214500000000.0;235170335077.0;235171201739.0;591063928037.0;232326726319.0;-66945894110.0;-65502295554.0;-65502395897.0;-66945955666.0;61556.0
MCAS;PT M Cash Integrasi Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1974839172618.0;255024643724.0;2229863816342.0;463162247757.0;48919614577.0;512081862334.0;86793330000.0;0;290552343444.0;668899541500.0;1717781954008.0;2229863816342.0;254929889114.0;152268376499.0;151535812281.0;92063945109.0;92288699765.0;59979676734.0
MCOR;PT Bank China Construction Bank Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;18893684.0;0;0;16098826.0;1663146.0;0;238348.0;2794858.0;2794858.0;0;0;78967.0;78967.0;78967.0;78967.0;0
MDIA;PT Intermedia Capital Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;5363367718.0;698722741.0;6062090459.0;3442509790.0;132438375.0;3574948165.0;392155384.0;0;335811174.0;2466667708.0;2487142294.0;6062090459.0;690281406.0;68840255.0;68999358.0;64699197.0;64540094.0;4300161.0
MDKA;PT Merdeka Copper Gold Tbk.;2. Mining;23. Metal And Mineral Mining;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;204759644.0;746493519.0;951253163.0;254068583.0;172940264.0;427008847.0;34690620.0;0;286506032.0;492948897.0;524244316.0;951253163.0;155443709.0;69253653.0;61720590.0;71118499.0;70827123.0;-1573470.0
MDKI;PT Emdeki Utama Tbk;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;296904.0;626891.0;923795.0;42109.0;47288.0;89397.0;253015.0;0;105636.0;821807.0;834398.0;923795.0;80803.0;32859.0;32513.0;32077.0;32457.0;402.00.00
MDLN;PT Modernland Realty Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2838755702187.0;12975907021030.0;15814662723217.0;3129354918924.0;6703358777395.0;9832713696319.0;2330844837094.0;0;28757485826.0;5981948026898.0;5981949026898.0;15814662723217.0;913040029410.0;-103649380100.0;-92579906576.0;-92579906576.0;-103649380100.0;0
MDRN;Modern Internasional Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;108985165226.0;506383745980.0;615368911206.0;507535656605.0;438186908226.0;945722564831.0;633216779800.0;0;671395823551.0;-330353653625.0;-330353653625.0;615368911206.0;52044752947.0;-53970718355.0;-57245296393.0;-57245296393.0;-53970718355.0;0
MEDC;PT Medco Energi Internasional Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;1694682717.0;4302840704.0;5997523421.0;705581042.0;3947113969.0;4652695011.0;109605245.0;0;384467138.0;1185039770.0;1344828410.0;5997523421.0;546772753.0;-24950936.0;-37098475.0;-36354902.0;-38765488.0;13814552.0
MEDP;PT Medco Power Indonesia;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4334856353949.0;12917567849293.0;17252424203242.0;1516925489968.0;10697039386991.0;12213964876959.0;1100000000000.0;0;457439607864.0;2756145733391.0;5038459326283.0;17252424203242.0;919676878170.0;255630301335.0;-50287532943.0;-42117675517.0;123170473169.0;132459828166.0
MEGA;Bank Mega Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Satuan Penuh / Full Amount;0;0;100803830893516.0;0;0;85262393260982.0;3481887603000.0;0;2048761434984.0;15541437632534.0;15541437632534.0;0;0;2002732787110.0;2558415699931.0;2558415699931.0;2002732787110.0;0
